Text_index;;texte
184111_tweet.txt;;grave en train de faire un follow spree pour avoir pleins de directioners dans ma tl  
24955_tweet.txt;;encore une soirée piscine que je rates eh dieu veut pas que je montre mon maillot de bain  eh je suis dare a pas à me négliger
178056_tweet.txt;;bosh est un rappeur nul à chier on te remercie même pas pour validé pcq on a pas regardé cette série de merde en autres termes tu peux disposer des plateformes de streaming
44465_tweet.txt;;ma chanson de été elle est là les garssmilingfacewithheart-eyesredheart 
29511_tweet.txt;;non mais herro  et derrière middleton  
10929_tweet.txt;;aura tout effectif de ol a la ldc bientôt faut que mephis jouer contre un cador pour se remettre réellement dans le bain lyon va jouer le match à fond à mon avis
197181_tweet.txt;;les femmes arabes faut bien choisir est très dangereux histoire du hassan là ça me rapelle ma story moi la meuf a envoyé son grand reuf barbu grave vieux avais  à époque avais chaud de monter sur panam vu il savait ou avais habitude de traîner
213941_tweet.txt;;le quatuor me manque trop nagi chigiri baro isagi ils vont revenir comme des rois et ai hate mais avant kunigami et grimmjow yes
33716_tweet.txt;;middleton choke trop en po et ouais giannis est pas un tireur à p mais bon les tireurs des bucks hill korver middleton y arrivent pas y a que brook qui est précis mais il pue la merde défensivement giannis gagnera jamais de bague avec cette équipe est sûr mdr
62093_tweet.txt;;viens rimbaud stmg dans notre classe on va bien accueillir
235802_tweet.txt;;oui je c mais en gros pour de la nourriture si tu préfères
44217_tweet.txt;;happy jungkook day  sois heureux tu le mérites tellement  love u kookie  
202474_tweet.txt;;ai rien demandé est toi qui vien parlé adblock espèce de débile fini
50850_tweet.txt;;bonjour si vous le souhaitez je suis toujours bloquée à dax je faisais biarritz paris
96479_tweet.txt;;il ne sait même pas ce il tweete  mauvais en français 
92318_tweet.txt;;a po de soeur go faire un montage et rajoute toi en soeur
254_tweet.txt;;on est à la peche avec alain lol
223872_tweet.txt;;lady gaga est une légende la plus grande artiste de tous les temps avec michael jackson ça fais des années elle nique le game queen gaga je aime  
141651_tweet.txt;;mbappé il met son maillot comme si ont était u u  
54087_tweet.txt;;faut que je me trouve une gow malayali là histoire de reveiller les gênes malayali qui dorment en moi
261394_tweet.txt;;les femmes sont mauvaise heureusement hassan il a parlé
178794_tweet.txt;;les bucks est trop grave la ils vont se faire sweep 
265942_tweet.txt;;fiouuuu la température de vendredi est passée de  a  ai eu peur  
122975_tweet.txt;;part le match aller contre liverpool ça fait  saison que le mec disparait à partir des huitièmes de ldc quand équipe en face est très forte et ne viens pas me parler de chelsea qui a finit ème la saison ou messi marque  buts contre eux ou un arsenal nullisime
35183_tweet.txt;;ai quand même impression il y a quand un autre truc qui foire  est pas  nickel  mais pas le temps y regarder je dois aller me coucher 
142180_tweet.txt;;les photos de selena a hôpital  mettre ça dans ma tl pq faire  volonté de me faire pleurer
267258_tweet.txt;;milla qui chiale parce que kellyn fait de la peine à antho ptdr la comedia del arte  
216693_tweet.txt;;on fait seulement les ponts de maroua avec les dominos a cede tout le temps gars
31089_tweet.txt;;savez vous que notre président est riche de  villas dont un appartement à houston et un parc automobile de  voitures le tout acquis entre  et  sans compter les  villas de sa femme  macky sall ki est ti 
163144_tweet.txt;;enfin perso super mario d all stars il est déjà précommandé
77236_tweet.txt;;xptddddrrrrrrr je me lve je regarde ce il est pass au et la je vois la performance la plus clate de tout les temps de lady gaga est quoi a et ça vient lâche des grands gaga meilleure performeuse 
116115_tweet.txt;;comment peut on encore laisser cet ordure de plenel deverser sa haine permanante de partout sans rien dire 
22928_tweet.txt;;plenel est un immonde salopard
119815_tweet.txt;;un pen avance pour le thème agecbb va une tresse  euh un peut expliquer la tenue de xtina  siouplait 
96930_tweet.txt;;doctor who est vraiment tiens comment jpeux faire pleurer les gens avec des morts toujours plus horribles 
164746_tweet.txt;;vendredi  degré ptdrr à la prière de aid à la mosquée si on me serre je me bat direct
37980_tweet.txt;;freeze corleone y joue a chui une pvte si dors un bon son 
171535_tweet.txt;;omg la nouvelle intro de lena situations 
226969_tweet.txt;;bon c est décidé j acheté son maillot ce gars je laime
35465_tweet.txt;;ptdrrrrrrr  mais par contre les joueurs est passé a part giannis 
169517_tweet.txt;;ma gagné liverpool dh
66438_tweet.txt;;bottas eme hamilton qui aura une suspension stopgo  toto wolf il est comme ça là 
206391_tweet.txt;;de fou brest dominé tellement est abuse 
176633_tweet.txt;;gros match de pcb mais ça saoule en vue des huitièmes contre djoko
58664_tweet.txt;;passe ton epic au pire
228871_tweet.txt;;tu préfères te fighter sur la laïcité  avec le fc snap une fois de plus ou enfin plonger dans mes dm et encore plus kiffer universalisme républicain    moi je dis la réponse elle est vite répondue   allez bisou  
156103_tweet.txt;;wallah tu mets les mots là où je voulais penalty vs liverpool carton rouge vs arsenal vs psg je peux en compter tellement de gros matchs où il se frustre et nique absolument tout derrière
76228_tweet.txt;;ils sont trop beaux purée 
250986_tweet.txt;;likes ça fait un joli truc vous regretterez pas  
239210_tweet.txt;;a appelle avoir du seum astro mérite est tt 
27594_tweet.txt;;vu comment vous parlez de wejdene espère vous allez la streamer à fond hein
125610_tweet.txt;;et auparavant rome pise gênes et aragon mais il faut croire que ça inspire aucune réflexion à ce géopoliticien de litière à chat
260630_tweet.txt;;wine pizza sex  je rêve une soirée comme ça  
32388_tweet.txt;;comment ça wejdene plus belle que rihanna  vous avez de la merde dans les yeux ou quoi 
69979_tweet.txt;;on devrait bosser les contre attaque un peu la pck on les rate toutes depuis le début là a part le but de thauvin mais est abusé franchement
219903_tweet.txt;;elle doit avoir des abdos de ouf  gaston lachaise - floating women  
67588_tweet.txt;;mddddr mais wallah ça fait plusieurs jour je vois vous comparer wejdene et rhianna arêtez être bête vrmnt
99117_tweet.txt;;ptdrrr allez jvais attendre que hamilton prenne sa retraite cas ert à rien de regarder la f
227591_tweet.txt;;fallait bouger votre cul et voter pour vos fav mtn trop tard astro ont gagné arretez de ouin ouin 
69087_tweet.txt;;les français je vous donne les mains comme on a dit ko ansu fati plus jeune buteur espagne maintenant vous partez fouillé kylian ein en tout cas on vous regarde seulement  
206054_tweet.txt;;selena gomez vraiment est quelque chose wow
119037_tweet.txt;;il faut un nombre minimum  sur  jrs de cas mdr un cas ne suffit pas om techniquement ne devait meme pas jouer contre brest
108903_tweet.txt;;c djoko comportement nul là tu ne fais pas ca même si tu es vénère a cause d un point perdu il n a pas la classe d un federer ou d un nadal  désolée
106554_tweet.txt;;ai jamais était autant tendue pour un match  de po alors que a - et que je suis ni fan des bucks ni fan du heat est chaud mdr
216902_tweet.txt;;danilo il a pas marre de laisser les gens centrer 
147900_tweet.txt;;a me fume depuis tout à heure je vois les tweet où les gens sont choqué de vendredi  alors elles vont en bas 
194401_tweet.txt;;putin mais est tellement ça en plus 
72481_tweet.txt;;la france authentique se presse au puy-du-fou est juste ça qui les emmerde
265796_tweet.txt;;les zamis vraimant force a hassan et a toute sa miff  frero sa mère elle reçoit des ns est pas humain sa  force a toi    un rebeu une rebeue est fini  mariage mensonges  justice  via 
29724_tweet.txt;;bon sv frero tu préfères le mélange avec du lait ou zit zitoune
192743_tweet.txt;;on part sur un cul merdeux de et voilà qu toujours le oui mais nous rejoue le  macdo  
80667_tweet.txt;;plus personne entend mdrr chui passer de rageux à haineux le flot empor désolé est mes gènes de poète
122090_tweet.txt;;a ecoute pas  remarque avec ce que ai rajouté est bien d même nan  
230510_tweet.txt;;je préviens si on met une rouste aux rockets on va se marrer ici 
53362_tweet.txt;;vu que a un effet spécial quand on fav  pourquoi aurait pas un effet pour 
115542_tweet.txt;;ridicule en mode sa va changer la vie de un vos guerre ridicule la astro on gagné point finale pk faire vos guerre a  balles la kpop vous a retourné le cerveau 
178772_tweet.txt;;les gars si vraiment vous y croyez aux histoires à cause des  femmes est que vs êtes loin derrière encore est simple si hassan frappait elles auront déjà appelé les keufs au moment même ou le lendemain point barre et vous connaissez la suite
201777_tweet.txt;;bah est la meme prod et les meme lyrics mais sur son colors ça se voit il est pas à aise
145770_tweet.txt;;le gars veut pas jouer sous mourinho et il peut aller chez conte 
100987_tweet.txt;;pauvre merde anou commencez a vous torchez le cul tout sale et infecter de toute cette haine nauséabonde pour salir monsieur cedric chouviat et sa famillepour avoir cette haine vous devez etre flicaille pour  soutenir ces abrutis qui ont oter la vie a cedricvous etes a vomir
163213_tweet.txt;;rudiger est pas dégueu après à leur place aurais essayé acheter oblak et un latéral
12125_tweet.txt;;sa kick fort bosh feat kaaris  et la partie de bosh elle est magnifique 
100406_tweet.txt;;eh je maudis le  je maudis tice je maudis la sncf chien la et la ratp enculé je les maudis
198458_tweet.txt;;va faire des squats cousine à la place de baver sur tootatis
233878_tweet.txt;;je suis sur fall guys dernière ligne droite  top   
216371_tweet.txt;;est pas pour faire le mec non plus mais même si le manga est bien les jaquettes sont bof je trouve il suffit pas de mettre des couleurs flashys pour faire une belle jaquette est mon avis
220049_tweet.txt;;ptn ils ont emprisonné tonton soral
133089_tweet.txt;;ahoue toi es anti bucks
114262_tweet.txt;;il est obliger de jouer regarde le match aller à dortmund il avais pas de rythme
88660_tweet.txt;;un peut dire à jess on en fou elle depuis le nouvel an est maintenant à la tv que tu viens attaquer à carla tu es trop lache 
3808_tweet.txt;;faut pas énerver le champion  le week-end prochain au mugello hamilton va coller sec au second 
18463_tweet.txt;;trop bien fall guys avec des amis même si ai plus de manette maintenant 
157440_tweet.txt;;appelé moii seo sa va plus laaa  maiis ces quoiiii cette beauté il la embellit   
11778_tweet.txt;;comment elle va se passer la photo de classe cette année si on doit tous être masqué mdr ça va être horribleee 
8770_tweet.txt;;savais marseille allait gagner thauvin est prêt
191806_tweet.txt;;elle fait trop rire bordel 
201323_tweet.txt;;a une sauce sur maroua et kihou ptdrr tweet annulé jpeu pas rater ça 
78581_tweet.txt;;westbrook est la pute à lebron 
82015_tweet.txt;;non mais moi ce qui énerve est juste les gens qui utilisent le mot pleure et gênant pour tout et importe quoi bien sûr que thauvin reste un bon joueur
79541_tweet.txt;;la y a   personnes pour we are et   pour silhouette en gros
157498_tweet.txt;;mais je sais pas j ai juste compris que astro on gagnait contre bts ducoup les army on la haines is je colors pas c quoi le truc qu ils ont gagné
32307_tweet.txt;;félicitations fréro faut on se capte avec toute équipe tant il fait encore chaud
88861_tweet.txt;;le pseudo qui a le plus de fav jle met en epic  avec yukii dedans 
189401_tweet.txt;;était mieux avant ouais  
57037_tweet.txt;;en soutien à un violeur   est ti pas beau ça  avec la complicité de     
68620_tweet.txt;;ai vu michael jackson en tt ai cru  que fin bref encore une fausse joie
169143_tweet.txt;;mandanda en très grande forme c le gros plus un super caleta car aussi un bon bouna à par une erreur sur la dernière action et sanson qui est le meilleure marseillais durant cet prepa faut pas le vendre decu de devant et alvaro
156705_tweet.txt;;il est à  là suarez  
194491_tweet.txt;;wshhh un chien est pas suffisant en rajoute encore frère mais avais mis une photo sous un de tes tweet naan  avais vu tu répondais à un gars crois breef les chiens ai trop peur
